date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_mean_vote_share,ssp_win_probability
2024-04-02,,,,,,,,,
2024-04-03,,,,,,,,,
2024-04-04,Amperville,0.2832019817357877,0.3227971566799415,0.3940008615842708,0.282,0.3153333333333333,0.4026666666666667,0.0,0.0
2024-04-05,Amperville,0.2832019817357877,0.3227971566799415,0.3940008615842708,0.282,0.3153333333333333,0.4026666666666667,0.0,0.0
2024-04-06,Amperville,0.2832019817357877,0.3227971566799415,0.3940008615842708,0.282,0.3153333333333333,0.4026666666666667,0.0,0.0
2024-04-07,Amperville,0.3024412585065376,0.3107876357058576,0.3867711057876048,0.2984375,0.3146875,0.386875,0.0,0.0
2024-04-08,Amperville,0.3024412585065376,0.3107876357058576,0.3867711057876048,0.2984375,0.3146875,0.386875,0.0,0.0
2024-04-09,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-10,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-11,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-12,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-13,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-14,Amperville,0.282936570344512,0.3162366821107232,0.4008267475447649,0.2785555555555555,0.3095555555555555,0.4118888888888889,0.0,0.0
2024-04-15,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-16,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-17,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-18,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-19,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-20,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-21,Amperville,0.2806408841491625,0.3127020672214862,0.4066570486293513,0.276056338028169,0.310281690140845,0.4136619718309859,0.0,0.0
2024-04-22,Amperville,0.2835729875447436,0.3098675009671587,0.4065595114880975,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-23,Amperville,0.2835729875447436,0.3098675009671587,0.4065595114880975,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-24,Amperville,0.2835729875447436,0.3098675009671587,0.4065595114880975,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-25,Amperville,0.2835729875447436,0.3098675009671587,0.4065595114880975,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-26,Amperville,0.2824851408422621,0.3118871236395837,0.4056277355181541,0.2762019230769231,0.3081730769230769,0.415625,0.0,0.0
2024-04-27,Amperville,0.2824851408422621,0.3118871236395837,0.4056277355181541,0.2762019230769231,0.3081730769230769,0.415625,0.0,0.0
2024-04-28,Amperville,0.2824851408422621,0.3118871236395837,0.4056277355181541,0.2762019230769231,0.3081730769230769,0.415625,0.0,0.0
2024-04-29,Amperville,0.2859136431879948,0.3148147008442419,0.3992716559677633,0.2806565656565656,0.3113131313131313,0.408030303030303,0.0,0.0
2024-04-30,Amperville,0.2859196458710542,0.3154103419537676,0.3986700121751785,0.2804020100502513,0.3112311557788945,0.4083668341708543,0.0,0.0
2024-05-01,Amperville,0.2859196458710542,0.3154103419537676,0.3986700121751785,0.2804020100502513,0.3112311557788945,0.4083668341708543,0.0,0.0
2024-05-02,Amperville,0.2870340333496576,0.3160451647345308,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-03,Amperville,0.2870340333496576,0.3160451647345308,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-04,Amperville,0.2870340333496576,0.3160451647345308,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-05,Amperville,0.2870340333496576,0.3160451647345308,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-06,Amperville,0.2866651745900835,0.3174596889084118,0.3958751365015043,0.2811513157894736,0.314703947368421,0.4041447368421053,0.0,0.0
2024-05-07,Amperville,0.286797008096179,0.3152711222374053,0.3979318696664157,0.2816721311475409,0.3121803278688524,0.4061475409836065,0.0,0.0
2024-05-08,Amperville,0.2866547962298883,0.3192437719412386,0.3941014318288732,0.281813725490196,0.3166013071895425,0.4015849673202614,0.0,0.0
2024-05-09,Amperville,0.2866547962298883,0.3192437719412386,0.3941014318288732,0.281813725490196,0.3166013071895425,0.4015849673202614,0.0,0.0
2024-05-10,Amperville,0.2861352982435098,0.3157236070338688,0.3981410947226215,0.2812377850162866,0.3117589576547231,0.4070032573289902,0.0,0.0
2024-05-11,Amperville,0.2861352982435098,0.3157236070338688,0.3981410947226215,0.2812377850162866,0.3117589576547231,0.4070032573289902,0.0,0.0
2024-05-12,Amperville,0.2861352982435098,0.3157236070338688,0.3981410947226215,0.2812377850162866,0.3117589576547231,0.4070032573289902,0.0,0.0
2024-05-13,Amperville,0.2868364574735711,0.3184902233148789,0.3946733192115497,0.282907268170426,0.3152380952380952,0.4018546365914787,0.0,0.0
2024-05-14,Amperville,0.2868364574735711,0.3184902233148789,0.3946733192115497,0.282907268170426,0.3152380952380952,0.4018546365914787,0.0,0.0
2024-05-15,Amperville,0.2868755390057205,0.3221745785384947,0.3909498824557853,0.28245,0.3205875,0.3969625,0.0,0.0
2024-05-16,Amperville,0.2868755390057205,0.3221745785384947,0.3909498824557853,0.28245,0.3205875,0.3969625,0.0,0.0
2024-05-17,Amperville,0.2868755390057205,0.3221745785384947,0.3909498824557853,0.28245,0.3205875,0.3969625,0.0,0.0
2024-05-18,Amperville,0.2847636210229782,0.3197941856325663,0.3954421933444553,0.2792269326683291,0.318142144638404,0.4026309226932668,0.0,0.0
2024-05-19,Amperville,0.2847636210229782,0.3197941856325663,0.3954421933444553,0.2792269326683291,0.318142144638404,0.4026309226932668,0.0,0.0
2024-05-20,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-21,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-22,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-23,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-24,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-25,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-26,Amperville,0.2841954901930095,0.3204334983047704,0.3953710115022205,0.2793181818181818,0.3186580086580086,0.4020238095238095,0.0,0.0
2024-05-27,Amperville,0.2829704591233232,0.3220068899619532,0.3950226509147225,0.2778962264150943,0.3200377358490566,0.402066037735849,0.0,0.0
2024-05-28,Amperville,0.2829704591233232,0.3220068899619532,0.3950226509147225,0.2778962264150943,0.3200377358490566,0.402066037735849,0.0,0.0
2024-05-29,Amperville,0.2829704591233232,0.3220068899619532,0.3950226509147225,0.2778962264150943,0.3200377358490566,0.402066037735849,0.0,0.0
2024-05-30,Amperville,0.2829298540588804,0.3216310681507485,0.3954390777903709,0.2775706214689265,0.3195009416195857,0.4029284369114878,0.0,0.0
2024-05-31,Amperville,0.2829298540588804,0.3216310681507485,0.3954390777903709,0.2775706214689265,0.3195009416195857,0.4029284369114878,0.0,0.0
2024-06-01,Amperville,0.2829298540588804,0.3216310681507485,0.3954390777903709,0.2775706214689265,0.3195009416195857,0.4029284369114878,0.0,0.0
2024-06-02,Amperville,0.2829298540588804,0.3216310681507485,0.3954390777903709,0.2775706214689265,0.3195009416195857,0.4029284369114878,0.0,0.0
2024-06-03,Amperville,0.2828080370064073,0.3192611981114401,0.3979307648821525,0.2775882352941176,0.3176302521008403,0.404781512605042,0.0,0.0
2024-06-04,Amperville,0.2828080370064073,0.3192611981114401,0.3979307648821525,0.2775882352941176,0.3176302521008403,0.404781512605042,0.0,0.0
2024-06-05,Amperville,0.2828080370064073,0.3192611981114401,0.3979307648821525,0.2775882352941176,0.3176302521008403,0.404781512605042,0.0,0.0
2024-06-06,Amperville,0.2828080370064073,0.3192611981114401,0.3979307648821525,0.2775882352941176,0.3176302521008403,0.404781512605042,0.0,0.0
2024-06-07,Amperville,0.2828080370064073,0.3192611981114401,0.3979307648821525,0.2775882352941176,0.3176302521008403,0.404781512605042,0.0,0.0
