date,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,ssp_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_win_probability
2024-04-02,,,,,,,,
2024-04-03,0.3065490072623982,0.3022610296401837,0.3280128820840643,0.0631770810133534,0.3,0.326,0.374,0.0
2024-04-04,0.3065490072623982,0.3022610296401837,0.3280128820840643,0.0631770810133534,0.312,0.3,0.388,0.0
2024-04-05,0.3057653692609262,0.3032082640633482,0.3273066313691832,0.0637197353065422,0.321,0.324,0.355,0.0
2024-04-06,0.3057653692609262,0.3032082640633482,0.3273066313691832,0.0637197353065422,0.288,0.328,0.384,0.0
2024-04-07,0.3055213316523022,0.3037312079429741,0.3265180815868218,0.0642293788179017,0.318,0.311,0.371,0.0
2024-04-08,0.3110251925561791,0.2972639259871931,0.3283666643056614,0.0633442171509661,0.294,0.293,0.413,0.0
2024-04-09,0.3106609674112012,0.2977114382469019,0.3282833771909306,0.0633442171509661,0.317,0.311,0.372,0.0
2024-04-10,0.3110164488094883,0.2977094668704401,0.3279298671691053,0.0633442171509661,0.32,0.269,0.411,0.0
2024-04-11,0.3110164488094883,0.2977094668704401,0.3279298671691053,0.0633442171509661,0.331,0.306,0.363,0.0
2024-04-12,0.3099300972582339,0.3000086480453118,0.326717037545488,0.0633442171509661,0.314,0.288,0.398,0.0
2024-04-13,0.3100438697355189,0.2994918383370555,0.3270204568214651,0.0634438351059602,0.329,0.313,0.358,0.0
2024-04-14,0.3100438697355189,0.2994918383370555,0.3270204568214651,0.0634438351059602,0.309,0.314,0.377,0.0
2024-04-15,0.3100438697355189,0.2994918383370555,0.3270204568214651,0.0634438351059602,0.309,0.314,0.377,0.0
2024-04-16,0.3100274653126502,0.2942959819013557,0.3317371979235795,0.0639393548624144,0.333,0.274,0.393,0.0
2024-04-17,0.3100274653126502,0.2942959819013557,0.3317371979235795,0.0639393548624144,0.333,0.274,0.393,0.0
2024-04-18,0.310258332757162,0.2938668810852587,0.3323699394829264,0.0635048466746526,0.36,0.262,0.378,0.0
2024-04-19,0.310258332757162,0.2938668810852587,0.3323699394829264,0.0635048466746526,0.339,0.273,0.388,0.0
2024-04-20,0.310258332757162,0.2938668810852587,0.3323699394829264,0.0635048466746526,0.339,0.273,0.388,0.0
2024-04-21,0.3100241626024146,0.2935908870781296,0.3322534372153815,0.064131513104074,0.307,0.278,0.415,0.0
2024-04-22,0.3080357493968517,0.2970387562062774,0.3312405125857507,0.0636849818111201,0.322,0.291,0.387,0.0
2024-04-23,0.3083984633382237,0.2970564759963309,0.3308790316071214,0.0636660290583239,0.323,0.303,0.374,0.0
2024-04-24,0.3083984633382237,0.2970564759963309,0.3308790316071214,0.0636660290583239,0.308,0.307,0.385,0.0
2024-04-25,0.3081257179121366,0.296732751273685,0.331625240035741,0.0635162907784373,0.313,0.314,0.373,0.0
2024-04-26,0.3081257179121366,0.296732751273685,0.331625240035741,0.0635162907784373,0.323,0.28,0.397,0.0
2024-04-27,0.307887215477874,0.2973673735905144,0.3312291201531741,0.0635162907784373,0.302,0.306,0.392,0.0
2024-04-28,0.3074732638447142,0.2978890205118213,0.3311516512871826,0.0634860643562816,0.299,0.319,0.382,0.0
2024-04-29,0.3079067185732279,0.298810786010077,0.3300003174802726,0.0632821779364222,0.293,0.296,0.411,0.0
2024-04-30,0.3080196892006396,0.2982670109630611,0.3304311218998767,0.0632821779364222,0.308,0.312,0.38,0.0
2024-05-01,0.3083644914196827,0.2977658483635342,0.330556644829199,0.0633130153875839,0.322,0.312,0.366,0.0
2024-05-02,0.3083684477427382,0.2979126664490652,0.3301280183284124,0.0635908674797841,0.321,0.294,0.385,0.0
2024-05-03,0.3082520399836253,0.2983009958828211,0.3298560966537693,0.0635908674797841,0.327,0.306,0.367,0.0
2024-05-04,0.3086984023206072,0.2978529790324616,0.3298577511671469,0.0635908674797841,0.351,0.259,0.39,0.0
2024-05-05,0.3083193861936348,0.297935125899129,0.3301546204274518,0.0635908674797841,0.326,0.286,0.388,0.0
2024-05-06,0.3073309927209752,0.2978941484344945,0.3316105840932665,0.0631642747512636,0.309,0.307,0.384,0.0
2024-05-07,0.3075974476147043,0.2976638438056988,0.3318506840352596,0.062888024544337,0.317,0.301,0.382,0.0
2024-05-08,0.3069790997327877,0.2980909027209221,0.3318454558594164,0.0630845416868737,0.322,0.292,0.386,0.0
2024-05-09,0.3071055623321823,0.2981394630733499,0.3315721802448738,0.0631827943495938,0.299,0.306,0.395,0.0
2024-05-10,0.3071818756645506,0.2983918058678714,0.3312705182053089,0.063155800262269,0.344,0.289,0.367,0.0
2024-05-11,0.3072723800642367,0.2982701798565062,0.3313016398169879,0.063155800262269,0.317,0.3,0.383,0.0
2024-05-12,0.3072420819472117,0.298229347809497,0.3316775572486197,0.0628510129946716,0.3,0.314,0.386,0.0
2024-05-13,0.3055118091631038,0.2994343229379414,0.3319700174120609,0.0630838504868939,0.311,0.326,0.363,0.0
2024-05-14,0.305390346387452,0.2994336295998352,0.3320921735258188,0.0630838504868939,0.298,0.318,0.384,0.0
2024-05-15,0.3057706082991314,0.2989928602114288,0.3322673503847891,0.0629691811046504,0.331,0.292,0.377,0.0
2024-05-16,0.3059026381375818,0.2991488025097201,0.3321207780550481,0.0628277812976496,0.289,0.308,0.403,0.0
2024-05-17,0.3059885576351794,0.2990473141872163,0.3321363468799543,0.0628277812976496,0.273,0.319,0.408,0.0
2024-05-18,0.3060162259983767,0.2993974529802637,0.3318061344445755,0.0627801865767838,0.312,0.307,0.381,0.0
2024-05-19,0.3060301739619376,0.2984626359272357,0.3326308686853164,0.0628763214255099,0.312,0.302,0.386,0.0
2024-05-20,0.3060661554602746,0.2991169283947599,0.3319567957924611,0.0628601203525041,0.31,0.299,0.391,0.0
2024-05-21,0.3064900843813313,0.2985420125065354,0.3321276648073131,0.0628402383048199,0.296,0.295,0.409,0.0
2024-05-22,0.3063059706710931,0.2989031714277016,0.3321002326944635,0.0626906252067415,0.296,0.294,0.41,0.0
2024-05-23,0.3063059706710931,0.2989031714277016,0.3321002326944635,0.0626906252067415,0.296,0.294,0.41,0.0
2024-05-24,0.3055918031334649,0.2997684036443059,0.3320963454960479,0.062543447726181,0.294,0.296,0.41,0.0
2024-05-25,0.3059168300676813,0.2996539072367779,0.3318858149693593,0.062543447726181,0.318,0.31,0.372,0.0
2024-05-26,0.3056771602687244,0.3000703314775467,0.3317090605275475,0.062543447726181,0.323,0.274,0.403,0.0
2024-05-27,0.3058070130902757,0.2996509607936387,0.331735848646459,0.0628061774696262,0.281,0.316,0.403,0.0
2024-05-28,0.3058863617068471,0.2993112210061339,0.3321791121044541,0.0626233051825644,0.304,0.308,0.388,0.0
2024-05-29,0.3059171300580233,0.2993629749120837,0.3321163199042355,0.0626035751256572,0.315,0.305,0.38,0.0
