date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_mean_vote_share,ssp_win_probability
2024-04-02,,,,,,,,,
2024-04-03,Amperville,0.2898717061280573,0.3194055884768618,0.3907227053950808,0.2823333333333333,0.3173333333333333,0.4003333333333333,0.0,0.0
2024-04-04,Amperville,0.2898717061280573,0.3194055884768618,0.3907227053950808,0.2823333333333333,0.3173333333333333,0.4003333333333333,0.0,0.0
2024-04-05,Amperville,0.2898717061280573,0.3194055884768618,0.3907227053950808,0.2823333333333333,0.3173333333333333,0.4003333333333333,0.0,0.0
2024-04-06,Amperville,0.2898717061280573,0.3194055884768618,0.3907227053950808,0.2823333333333333,0.3173333333333333,0.4003333333333333,0.0,0.0
2024-04-07,Amperville,0.2898717061280573,0.3194055884768618,0.3907227053950808,0.2823333333333333,0.3173333333333333,0.4003333333333333,0.0,0.0
2024-04-08,Amperville,0.2904217642451072,0.3176892871196476,0.391888948635245,0.2865116279069767,0.3151162790697674,0.3983720930232558,0.0,0.0
2024-04-09,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-10,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-11,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-12,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-13,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-14,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-15,Amperville,0.2931200511424023,0.3117146636804044,0.3951652851771933,0.2919318181818182,0.3080681818181818,0.4,0.0,0.0
2024-04-16,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-17,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-18,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-19,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-20,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-21,Amperville,0.2888005206793492,0.3133056186361747,0.3978938606844761,0.288,0.3072142857142857,0.4047857142857143,0.0,0.0
2024-04-22,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
2024-04-23,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
2024-04-24,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
2024-04-25,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
2024-04-26,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
2024-04-27,Amperville,0.2855258268402682,0.3062994211710957,0.4081747519886358,0.2784313725490196,0.3029411764705882,0.4186274509803921,0.0,0.0
