date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_mean_vote_share,ssp_win_probability
2024-04-02,,,,,,,,,
2024-04-03,Amperville,0.2969592227803573,0.3116135436936103,0.3914272335260323,0.2926666666666667,0.3093333333333333,0.398,0.0,0.0
2024-04-04,Amperville,0.2969592227803573,0.3116135436936103,0.3914272335260323,0.2926666666666667,0.3093333333333333,0.398,0.0,0.0
2024-04-05,Amperville,0.2969592227803573,0.3116135436936103,0.3914272335260323,0.2926666666666667,0.3093333333333333,0.398,0.0,0.0
2024-04-06,Amperville,0.2969592227803573,0.3116135436936103,0.3914272335260323,0.2926666666666667,0.3093333333333333,0.398,0.0,0.0
2024-04-07,Amperville,0.2969592227803573,0.3116135436936103,0.3914272335260323,0.2926666666666667,0.3093333333333333,0.398,0.0,0.0
2024-04-08,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-09,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-10,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-11,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-12,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-13,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-14,Amperville,0.2875188606788597,0.3161289924085154,0.3963521469126247,0.2831395348837209,0.3144186046511628,0.4024418604651162,0.0,0.0
2024-04-15,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-16,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-17,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-18,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-19,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-20,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-21,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-22,Amperville,0.2811232875976118,0.3130700934088131,0.405806618993575,0.2765942028985507,0.3078260869565217,0.4155797101449275,0.0,0.0
2024-04-23,Amperville,0.2818831664920481,0.317228090552701,0.4008887429552509,0.2746534653465347,0.3156930693069307,0.4096534653465346,0.0,0.0
2024-04-24,Amperville,0.2854318738640747,0.3076547983602576,0.4069133277756678,0.2798039215686274,0.3033333333333333,0.4168627450980392,0.0,0.0
2024-04-25,Amperville,0.2854318738640747,0.3076547983602576,0.4069133277756678,0.2798039215686274,0.3033333333333333,0.4168627450980392,0.0,0.0
2024-04-26,Amperville,0.2854318738640747,0.3076547983602576,0.4069133277756678,0.2798039215686274,0.3033333333333333,0.4168627450980392,0.0,0.0
2024-04-27,Amperville,0.2854318738640747,0.3076547983602576,0.4069133277756678,0.2798039215686274,0.3033333333333333,0.4168627450980392,0.0,0.0
2024-04-28,Amperville,0.2854318738640747,0.3076547983602576,0.4069133277756678,0.2798039215686274,0.3033333333333333,0.4168627450980392,0.0,0.0
2024-04-29,Amperville,0.2884336310716064,0.3159481058613427,0.3956182630670509,0.2833502538071066,0.3130456852791878,0.4036040609137056,0.0,0.0
2024-04-30,Amperville,0.2884336310716064,0.3159481058613427,0.3956182630670509,0.2833502538071066,0.3130456852791878,0.4036040609137056,0.0,0.0
2024-05-01,Amperville,0.2855549684539393,0.3157071115924003,0.3987379199536606,0.2797474747474747,0.3110353535353535,0.4092171717171717,0.0,0.0
2024-05-02,Amperville,0.2858850550282693,0.3175699672165442,0.3965449777551867,0.2797989949748743,0.3160301507537688,0.4041708542713568,0.0,0.0
2024-05-03,Amperville,0.2858850550282693,0.3175699672165442,0.3965449777551867,0.2797989949748743,0.3160301507537688,0.4041708542713568,0.0,0.0
2024-05-04,Amperville,0.2859020981597397,0.3209575385919847,0.3931403632482753,0.280575,0.319125,0.4003,0.0,0.0
2024-05-05,Amperville,0.2859020981597397,0.3209575385919847,0.3931403632482753,0.280575,0.319125,0.4003,0.0,0.0
2024-05-06,Amperville,0.2860254100614662,0.3192651653609117,0.3947094245776225,0.2809046052631579,0.3153618421052631,0.4037335526315789,0.0,0.0
2024-05-07,Amperville,0.2864910898539793,0.3182003131383193,0.3953085970077011,0.2810983606557377,0.3148688524590164,0.4040327868852459,0.0,0.0
2024-05-08,Amperville,0.286732809458917,0.3197285819717562,0.3935386085693267,0.2815359477124183,0.3174346405228758,0.4010294117647058,0.0,0.0
2024-05-09,Amperville,0.2857995583467296,0.315707280656439,0.3984931609968319,0.2803908794788273,0.3126872964169381,0.4069218241042345,0.0,0.0
2024-05-10,Amperville,0.2857995583467296,0.315707280656439,0.3984931609968319,0.2803908794788273,0.3126872964169381,0.4069218241042345,0.0,0.0
2024-05-11,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-12,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-13,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-14,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-15,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-16,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-17,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
2024-05-18,Amperville,0.2871570025911735,0.3162275738343444,0.3966154235744821,0.2815097402597402,0.31375,0.4047402597402597,0.0,0.0
