date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_mean_vote_share,ssp_win_probability
2024-04-04,Amperville,0.28320198173578776,0.3227971566799415,0.3940008615842708,0.282,0.31533333333333335,0.4026666666666667,0.0,0.0
2024-04-06,Amperville,0.28320198173578776,0.3227971566799415,0.3940008615842708,0.282,0.31533333333333335,0.4026666666666667,0.0,0.0
2024-04-07,Amperville,0.3024412585065376,0.3107876357058576,0.3867711057876048,0.2984375,0.3146875,0.386875,0.0,0.0
2024-04-09,Amperville,0.28293657034451203,0.3162366821107232,0.4008267475447649,0.27855555555555556,0.30955555555555553,0.4118888888888889,0.0,0.0
2024-04-10,Amperville,0.28293657034451203,0.3162366821107232,0.4008267475447649,0.27855555555555556,0.30955555555555553,0.4118888888888889,0.0,0.0
2024-04-11,Amperville,0.28293657034451203,0.3162366821107232,0.4008267475447649,0.27855555555555556,0.30955555555555553,0.4118888888888889,0.0,0.0
2024-04-13,Amperville,0.28293657034451203,0.3162366821107232,0.4008267475447649,0.27855555555555556,0.30955555555555553,0.4118888888888889,0.0,0.0
2024-04-14,Amperville,0.28293657034451203,0.3162366821107232,0.4008267475447649,0.27855555555555556,0.30955555555555553,0.4118888888888889,0.0,0.0
2024-04-15,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-16,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-17,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-18,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-19,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-20,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-21,Amperville,0.2806408841491625,0.3127020672214862,0.40665704862935137,0.27605633802816903,0.31028169014084506,0.4136619718309859,0.0,0.0
2024-04-22,Amperville,0.2835729875447436,0.3098675009671587,0.40655951148809755,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-23,Amperville,0.2835729875447436,0.3098675009671587,0.40655951148809755,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-24,Amperville,0.2835729875447436,0.3098675009671587,0.40655951148809755,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-25,Amperville,0.2835729875447436,0.3098675009671587,0.40655951148809755,0.2779126213592233,0.3053883495145631,0.4166990291262136,0.0,0.0
2024-04-26,Amperville,0.2824851408422621,0.3118871236395837,0.4056277355181541,0.2762019230769231,0.30817307692307694,0.415625,0.0,0.0
2024-04-28,Amperville,0.2824851408422621,0.3118871236395837,0.4056277355181541,0.2762019230769231,0.30817307692307694,0.415625,0.0,0.0
2024-04-29,Amperville,0.2859136431879948,0.3148147008442419,0.3992716559677633,0.28065656565656566,0.3113131313131313,0.408030303030303,0.0,0.0
2024-04-30,Amperville,0.2859196458710542,0.3154103419537676,0.3986700121751785,0.2804020100502513,0.3112311557788945,0.4083668341708543,0.0,0.0
2024-05-01,Amperville,0.2859196458710542,0.3154103419537676,0.3986700121751785,0.2804020100502513,0.3112311557788945,0.4083668341708543,0.0,0.0
2024-05-02,Amperville,0.28703403334965766,0.31604516473453087,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-03,Amperville,0.28703403334965766,0.31604516473453087,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-04,Amperville,0.28703403334965766,0.31604516473453087,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-05,Amperville,0.28703403334965766,0.31604516473453087,0.3969208019158115,0.281325,0.313725,0.40495,0.0,0.0
2024-05-06,Amperville,0.2866651745900835,0.3174596889084118,0.39587513650150435,0.28115131578947367,0.31470394736842106,0.4041447368421053,0.0,0.0
2024-05-07,Amperville,0.286797008096179,0.31527112223740533,0.3979318696664157,0.28167213114754097,0.31218032786885247,0.40614754098360656,0.0,0.0
2024-05-08,Amperville,0.2866547962298883,0.3192437719412386,0.39410143182887325,0.28181372549019607,0.3166013071895425,0.40158496732026144,0.0,0.0
2024-05-09,Amperville,0.2866547962298883,0.3192437719412386,0.39410143182887325,0.28181372549019607,0.3166013071895425,0.40158496732026144,0.0,0.0
2024-05-10,Amperville,0.2861352982435098,0.31572360703386887,0.39814109472262155,0.28123778501628666,0.3117589576547231,0.40700325732899023,0.0,0.0
2024-05-11,Amperville,0.2861352982435098,0.31572360703386887,0.39814109472262155,0.28123778501628666,0.3117589576547231,0.40700325732899023,0.0,0.0
2024-05-12,Amperville,0.2861352982435098,0.31572360703386887,0.39814109472262155,0.28123778501628666,0.3117589576547231,0.40700325732899023,0.0,0.0
