date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_mean_vote_share,ssp_win_probability
2024-04-03,Amperville,0.29695922278035736,0.3116135436936103,0.39142723352603237,0.2926666666666667,0.30933333333333335,0.398,0.0,0.0
2024-04-04,Amperville,0.29695922278035736,0.3116135436936103,0.39142723352603237,0.2926666666666667,0.30933333333333335,0.398,0.0,0.0
2024-04-05,Amperville,0.29695922278035736,0.3116135436936103,0.39142723352603237,0.2926666666666667,0.30933333333333335,0.398,0.0,0.0
2024-04-06,Amperville,0.29695922278035736,0.3116135436936103,0.39142723352603237,0.2926666666666667,0.30933333333333335,0.398,0.0,0.0
2024-04-07,Amperville,0.29695922278035736,0.3116135436936103,0.39142723352603237,0.2926666666666667,0.30933333333333335,0.398,0.0,0.0
2024-04-08,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-09,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-10,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-11,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-12,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-13,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-14,Amperville,0.28751886067885973,0.31612899240851544,0.39635214691262477,0.28313953488372096,0.3144186046511628,0.40244186046511626,0.0,0.0
2024-04-15,Amperville,0.28112328759761185,0.31307009340881314,0.40580661899357506,0.27659420289855075,0.30782608695652175,0.41557971014492756,0.0,0.0
2024-04-16,Amperville,0.28112328759761185,0.31307009340881314,0.40580661899357506,0.27659420289855075,0.30782608695652175,0.41557971014492756,0.0,0.0
2024-04-17,Amperville,0.28112328759761185,0.31307009340881314,0.40580661899357506,0.27659420289855075,0.30782608695652175,0.41557971014492756,0.0,0.0
